IPv,source_address,dest_address,transport_protocol,packet_size,timestamp
4,13.78.187.58,10.0.0.130,6,66,1570201985.761094
4,10.0.0.130,13.78.187.58,6,54,1570201985.772066
4,10.0.0.130,13.78.187.58,6,269,1570201985.781085
4,13.78.187.58,10.0.0.130,6,1514,1570201985.993526
4,13.78.187.58,10.0.0.130,6,1514,1570201986.018458
4,13.78.187.58,10.0.0.130,6,538,1570201986.030425
4,10.0.0.130,13.78.187.58,6,54,1570201986.039401
4,10.0.0.130,13.78.187.58,6,147,1570201986.04771
4,10.0.0.130,64.233.186.189,6,93,1570201986.055689
4,10.0.0.130,172.217.29.131,6,93,1570201986.064665
4,172.217.29.131,10.0.0.130,6,54,1570201986.12243
4,172.217.29.131,10.0.0.130,6,93,1570201986.13201
4,10.0.0.130,172.217.29.131,6,54,1570201986.191898
4,64.233.186.189,10.0.0.130,6,54,1570201986.201899
4,64.233.186.189,10.0.0.130,6,93,1570201986.211063
4,13.78.187.58,10.0.0.130,6,105,1570201986.219042
4,10.0.0.130,13.78.187.58,6,141,1570201986.227021
4,10.0.0.130,13.78.187.58,6,229,1570201986.234999
4,13.78.187.58,10.0.0.130,6,123,1570201986.242978
4,10.0.0.130,13.78.187.58,6,92,1570201986.250956
4,10.0.0.130,64.233.186.189,6,54,1570201986.258935
4,13.78.187.58,10.0.0.130,6,92,1570201986.419167
4,13.78.187.58,10.0.0.130,6,617,1570201986.448054
4,10.0.0.130,13.78.187.58,6,54,1570201986.461019
4,10.0.0.130,13.78.187.58,6,54,1570201986.470019
4,13.78.187.58,10.0.0.130,6,54,1570201986.679087
4,10.0.0.130,13.78.187.58,6,54,1570201986.688033
4,10.0.0.130,172.217.162.110,6,93,1570201987.050938
4,172.217.162.110,10.0.0.130,6,54,1570201987.213859
4,172.217.162.110,10.0.0.130,6,93,1570201987.443233
4,10.0.0.130,172.217.162.110,6,54,1570201987.503509
4,10.0.0.130,172.217.162.109,6,93,1570201988.068914
4,172.217.162.109,10.0.0.130,6,54,1570201988.128924
4,172.217.162.109,10.0.0.130,6,93,1570201988.141925
4,10.0.0.130,172.217.162.109,6,54,1570201988.153894
4,10.0.0.130,216.58.202.174,6,93,1570201989.070208
4,10.0.0.130,172.217.172.142,6,93,1570201989.07863
4,216.58.202.174,10.0.0.130,6,54,1570201989.237318
4,216.58.202.174,10.0.0.130,6,93,1570201989.252275
4,172.217.172.142,10.0.0.130,6,54,1570201989.260765
4,172.217.172.142,10.0.0.130,6,93,1570201989.268744
4,10.0.0.130,172.217.172.142,6,54,1570201989.276942
4,10.0.0.130,216.58.202.174,6,54,1570201989.28493
4,10.0.0.130,172.217.29.131,6,55,1570201989.545844
4,172.217.29.131,10.0.0.130,6,66,1570201989.60759
4,10.0.0.1,239.255.255.250,17,272,1570201993.102133
4,10.0.0.1,239.255.255.250,17,344,1570201993.11073
4,10.0.0.1,239.255.255.250,17,340,1570201993.119707
4,10.0.0.1,239.255.255.250,17,320,1570201993.129142
4,10.0.0.1,239.255.255.250,17,352,1570201993.137305
4,10.0.0.1,239.255.255.250,17,334,1570201993.146283
4,10.0.0.1,239.255.255.250,17,336,1570201993.155257
4,10.0.0.1,239.255.255.250,17,336,1570201993.163235
4,10.0.0.130,10.0.0.1,17,75,1570201993.322692
4,10.0.0.130,172.217.30.110,6,301,1570201993.330704
4,10.0.0.130,172.217.30.110,6,864,1570201993.339679
4,10.0.0.130,172.217.30.110,6,1434,1570201993.347658
4,10.0.0.130,172.217.30.110,6,1434,1570201993.355604
4,10.0.0.130,172.217.30.110,6,1434,1570201993.363584
4,10.0.0.130,172.217.30.110,6,617,1570201993.37259
4,10.0.0.130,172.217.30.78,6,411,1570201993.380569
4,10.0.0.130,172.217.30.78,6,599,1570201993.388548
4,10.0.0.130,172.217.30.78,6,1434,1570201993.398514
4,10.0.0.130,172.217.30.78,6,1434,1570201993.406469
4,10.0.0.130,172.217.30.78,6,1434,1570201993.415291
4,10.0.0.130,172.217.30.78,6,1434,1570201993.424232
4,10.0.0.130,172.217.30.78,6,949,1570201993.432211
4,10.0.0.1,10.0.0.130,17,175,1570201993.441186
4,172.217.30.110,10.0.0.130,6,54,1570201993.449208
4,172.217.30.110,10.0.0.130,6,54,1570201993.458141
4,172.217.30.110,10.0.0.130,6,54,1570201993.466151
4,172.217.30.110,10.0.0.130,6,54,1570201993.47413
4,172.217.30.110,10.0.0.130,6,54,1570201993.482108
4,172.217.30.110,10.0.0.130,6,54,1570201993.49009
4,172.217.30.78,10.0.0.130,6,54,1570201993.498065
4,172.217.30.78,10.0.0.130,6,54,1570201993.506044
4,172.217.30.78,10.0.0.130,6,54,1570201993.513992
4,172.217.30.78,10.0.0.130,6,54,1570201993.523001
4,172.217.30.78,10.0.0.130,6,54,1570201993.53098
4,172.217.30.78,10.0.0.130,6,54,1570201993.53896
4,172.217.30.78,10.0.0.130,6,54,1570201993.545907
4,172.217.30.110,10.0.0.130,6,283,1570201993.554882
4,172.217.30.110,10.0.0.130,6,250,1570201993.562894
4,10.0.0.130,172.217.30.110,6,54,1570201993.570873
4,172.217.30.110,10.0.0.130,6,173,1570201993.578853
4,172.217.30.110,10.0.0.130,6,93,1570201993.587478
4,10.0.0.130,172.217.30.110,6,54,1570201993.595423
4,10.0.0.130,172.217.30.110,6,93,1570201993.603447
4,172.217.30.110,10.0.0.130,6,54,1570201993.613412
4,172.217.30.78,10.0.0.130,6,254,1570201993.621437
4,172.217.30.78,10.0.0.130,6,85,1570201993.629407
4,10.0.0.130,172.217.30.78,6,54,1570201993.637393
4,172.217.30.78,10.0.0.130,6,93,1570201993.646325
4,10.0.0.130,172.217.30.78,6,93,1570201993.65362
4,172.217.30.78,10.0.0.130,6,54,1570201993.713572
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570201995.842376
4,10.0.0.125,239.255.255.250,17,698,1570201995.852349
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570201995.860295
4,10.0.0.125,239.255.255.250,17,698,1570201995.869271
4,10.0.0.136,224.0.0.251,17,136,1570201996.133571
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570201996.160596
4,10.0.0.125,239.255.255.250,17,698,1570201996.173985
4,10.0.0.130,172.217.30.110,6,437,1570201996.335596
4,10.0.0.130,172.217.30.110,6,864,1570201996.348531
4,10.0.0.130,172.217.30.110,6,1434,1570201996.358544
4,10.0.0.130,172.217.30.110,6,1434,1570201996.367476
4,10.0.0.130,172.217.30.110,6,1434,1570201996.376453
4,10.0.0.130,172.217.30.110,6,1434,1570201996.385461
4,10.0.0.130,172.217.30.110,6,1434,1570201996.393417
4,10.0.0.130,172.217.30.110,6,1434,1570201996.402414
4,10.0.0.130,172.217.30.110,6,879,1570201996.411358
4,10.0.0.130,172.217.30.78,6,411,1570201996.419369
4,10.0.0.130,172.217.30.78,6,598,1570201996.429311
4,10.0.0.130,172.217.30.78,6,1434,1570201996.438325
4,10.0.0.130,172.217.30.78,6,1434,1570201996.446299
4,10.0.0.130,172.217.30.78,6,1434,1570201996.454278
4,10.0.0.130,172.217.30.78,6,1434,1570201996.463256
4,10.0.0.130,172.217.30.78,6,1434,1570201996.471243
4,10.0.0.130,172.217.30.78,6,1434,1570201996.480219
4,10.0.0.130,172.217.30.78,6,1434,1570201996.489187
4,10.0.0.130,172.217.30.78,6,1434,1570201996.497129
4,10.0.0.130,172.217.30.78,6,1434,1570201996.506136
4,10.0.0.130,172.217.30.78,6,450,1570201996.514115
4,172.217.30.110,10.0.0.130,6,54,1570201996.522062
4,172.217.30.110,10.0.0.130,6,54,1570201996.531083
4,172.217.30.110,10.0.0.130,6,54,1570201996.538064
4,172.217.30.110,10.0.0.130,6,54,1570201996.547994
4,172.217.30.110,10.0.0.130,6,54,1570201996.556018
4,172.217.30.110,10.0.0.130,6,54,1570201996.563995
4,172.217.30.110,10.0.0.130,6,54,1570201996.571975
4,172.217.30.110,10.0.0.130,6,54,1570201996.578956
4,172.217.30.110,10.0.0.130,6,54,1570201996.587886
4,172.217.30.78,10.0.0.130,6,54,1570201996.595909
4,172.217.30.78,10.0.0.130,6,54,1570201996.603888
4,172.217.30.78,10.0.0.130,6,54,1570201996.611822
4,172.217.30.78,10.0.0.130,6,54,1570201996.619853
4,172.217.30.78,10.0.0.130,6,54,1570201996.628822
4,172.217.30.78,10.0.0.130,6,54,1570201996.636801
4,172.217.30.78,10.0.0.130,6,54,1570201996.644767
4,172.217.30.78,10.0.0.130,6,54,1570201996.653758
4,172.217.30.78,10.0.0.130,6,54,1570201996.662734
4,172.217.30.78,10.0.0.130,6,54,1570201996.670709
4,172.217.30.78,10.0.0.130,6,54,1570201996.678644
4,172.217.30.78,10.0.0.130,6,54,1570201996.686654
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570201996.696633
4,172.217.30.110,10.0.0.130,6,283,1570201996.704575
4,172.217.30.110,10.0.0.130,6,287,1570201996.712598
4,172.217.30.110,10.0.0.130,6,314,1570201996.720576
4,172.217.30.110,10.0.0.130,6,93,1570201996.728554
4,10.0.0.130,172.217.30.110,6,54,1570201996.736489
4,10.0.0.130,172.217.30.110,6,54,1570201996.745509
4,10.0.0.130,172.217.30.110,6,93,1570201996.753488
4,172.217.30.110,10.0.0.130,6,54,1570201996.761423
4,172.217.30.78,10.0.0.130,6,253,1570201996.769402
4,172.217.30.78,10.0.0.130,6,85,1570201996.778377
4,10.0.0.130,172.217.30.78,6,54,1570201996.7864
4,172.217.30.78,10.0.0.130,6,93,1570201996.794374
4,10.0.0.130,172.217.30.78,6,93,1570201996.802359
4,172.217.30.78,10.0.0.130,6,54,1570201996.812287
4,10.0.0.125,255.255.255.255,17,175,1570201996.820295
4,10.0.0.125,10.0.0.255,17,175,1570201996.828275
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570201997.696822
4,10.0.0.125,239.255.255.250,17,698,1570201998.613915
4,10.0.0.130,172.217.29.131,6,55,1570201999.580504
4,172.217.29.131,10.0.0.130,6,66,1570201999.689628
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570201999.855967
4,10.0.0.125,239.255.255.250,17,698,1570202000.437716
6,fe80::7d2a:9b4d:20fc:5398,ff02::c,17,718,1570202001.706747
4,10.0.0.125,239.255.255.250,17,698,1570202002.625164
4,172.217.30.78,10.0.0.130,6,105,1570202008.187543
4,10.0.0.130,172.217.30.78,6,54,1570202008.246794
4,10.0.0.130,172.217.29.131,6,93,1570202009.064149
4,172.217.29.131,10.0.0.130,6,54,1570202009.125573
4,172.217.29.131,10.0.0.130,6,93,1570202009.136618
4,10.0.0.130,172.217.29.131,6,54,1570202009.194737
4,10.0.0.130,172.217.29.131,6,55,1570202009.710706
4,172.217.29.131,10.0.0.130,6,66,1570202009.771855
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202013.966465
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202014.28096
4,10.0.0.158,239.255.255.250,17,698,1570202014.308792
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff4a:ef04,58,86,1570202014.317759
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202014.326734
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202014.891818
4,10.0.0.158,239.255.255.250,17,698,1570202014.907131
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202015.519784
4,10.0.0.158,239.255.255.250,17,698,1570202015.836585
4,10.0.0.136,224.0.0.251,17,136,1570202016.099646
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202017.372205
4,10.0.0.158,239.255.255.250,17,698,1570202017.989577
4,10.0.0.141,10.0.0.255,17,92,1570202018.558698
4,10.0.0.141,10.0.0.255,17,92,1570202019.174869
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202019.191832
4,10.0.0.130,172.217.29.131,6,55,1570202019.805655
4,10.0.0.158,239.255.255.250,17,698,1570202019.815625
4,172.217.29.131,10.0.0.130,6,66,1570202019.874911
4,10.0.0.141,10.0.0.255,17,92,1570202020.088267
4,10.0.0.141,10.0.0.255,17,92,1570202021.663097
4,10.0.0.141,10.0.0.255,17,92,1570202022.281584
4,10.0.0.130,172.24.101.112,6,66,1570202023.048654
4,172.24.101.112,10.0.0.130,6,66,1570202023.065644
4,10.0.0.130,172.24.101.112,6,54,1570202023.072625
4,10.0.0.130,172.24.101.112,6,129,1570202023.080604
4,172.24.101.112,10.0.0.130,6,54,1570202023.08958
4,10.0.0.130,172.24.101.112,6,54,1570202023.097559
4,10.0.0.130,172.24.101.112,6,54,1570202023.106459
4,172.24.101.112,10.0.0.130,6,54,1570202023.11344
4,10.0.0.141,10.0.0.255,17,92,1570202023.171537
4,10.0.0.1,239.255.255.250,17,344,1570202023.180513
4,10.0.0.1,239.255.255.250,17,340,1570202023.188491
4,10.0.0.1,239.255.255.250,17,320,1570202023.196503
4,10.0.0.1,239.255.255.250,17,352,1570202023.20448
4,10.0.0.1,239.255.255.250,17,336,1570202023.213456
4,10.0.0.141,10.0.0.255,17,92,1570202024.732714
4,10.0.0.141,10.0.0.255,17,92,1570202025.349864
4,10.0.0.130,216.58.202.161,6,93,1570202026.065671
4,216.58.202.161,10.0.0.130,6,93,1570202026.12625
4,10.0.0.130,216.58.202.161,6,54,1570202026.187203
4,10.0.0.141,10.0.0.255,17,92,1570202026.247277
6,fe80::fad0:27ff:fe4d:12c9,ff02::1:ff4d:18a2,58,86,1570202026.566121
4,10.0.0.141,10.0.0.255,17,92,1570202026.880065
4,10.0.0.125,255.255.255.255,17,175,1570202026.890034
4,10.0.0.125,10.0.0.255,17,175,1570202026.898866
4,10.0.0.141,10.0.0.255,17,92,1570202027.810889
4,10.0.0.130,172.217.29.131,6,93,1570202028.07343
4,172.217.29.131,10.0.0.130,6,93,1570202028.149655
4,10.0.0.130,172.217.29.131,6,54,1570202028.16561
4,10.0.0.141,10.0.0.255,17,92,1570202028.428497
4,10.0.0.130,216.58.202.170,6,93,1570202029.044011
4,216.58.202.170,10.0.0.130,6,93,1570202029.206941
4,10.0.0.130,216.58.202.170,6,54,1570202029.223391
4,10.0.0.141,10.0.0.255,17,92,1570202029.338507
4,10.0.0.130,172.217.29.131,6,55,1570202029.875317
4,10.0.0.141,10.0.0.255,17,92,1570202029.934182
4,172.217.29.131,10.0.0.130,6,66,1570202029.946112
4,10.0.0.130,10.0.0.1,17,85,1570202030.763205
4,10.0.0.1,10.0.0.130,17,547,1570202030.779152
4,10.0.0.130,64.4.54.254,6,66,1570202030.787134
4,10.0.0.130,64.4.54.254,6,66,1570202030.795328
4,64.4.54.254,10.0.0.130,6,66,1570202030.952539
4,10.0.0.130,64.4.54.254,6,54,1570202030.96351
4,10.0.0.130,64.4.54.254,6,255,1570202030.97448
4,64.4.54.254,10.0.0.130,6,66,1570202030.983483
4,10.0.0.130,64.4.54.254,6,54,1570202030.992456
4,10.0.0.130,64.4.54.254,6,255,1570202031.003443
4,64.4.54.254,10.0.0.130,6,1514,1570202031.164049
4,64.4.54.254,10.0.0.130,6,1514,1570202031.175984
4,10.0.0.130,64.4.54.254,6,54,1570202031.187953
4,64.4.54.254,10.0.0.130,6,772,1570202031.195962
4,10.0.0.130,64.4.54.254,6,147,1570202031.204941
4,64.4.54.254,10.0.0.130,6,1514,1570202031.212923
4,64.4.54.254,10.0.0.130,6,1514,1570202031.221892
4,64.4.54.254,10.0.0.130,6,772,1570202031.229871
4,10.0.0.130,64.4.54.254,6,54,1570202031.238821
4,10.0.0.130,64.4.54.254,6,147,1570202031.246794
4,64.4.54.254,10.0.0.130,6,105,1570202031.406285
4,10.0.0.130,64.4.54.254,6,1494,1570202031.41613
4,10.0.0.130,64.4.54.254,6,532,1570202031.42712
4,64.4.54.254,10.0.0.130,6,105,1570202031.437072
4,10.0.0.130,64.4.54.254,6,844,1570202031.447087
4,64.4.54.254,10.0.0.130,6,54,1570202031.607515
4,64.4.54.254,10.0.0.130,6,369,1570202031.719892
4,10.0.0.130,64.4.54.254,6,54,1570202031.72891
4,10.0.0.130,64.4.54.254,6,85,1570202031.739838
4,10.0.0.130,64.4.54.254,6,54,1570202031.749853
4,64.4.54.254,10.0.0.130,6,54,1570202031.759804
4,64.4.54.254,10.0.0.130,6,368,1570202031.77179
4,10.0.0.130,64.4.54.254,6,54,1570202031.780765
4,10.0.0.130,64.4.54.254,6,85,1570202031.791723
4,10.0.0.130,64.4.54.254,6,54,1570202031.802724
4,64.4.54.254,10.0.0.130,6,54,1570202031.912266
4,64.4.54.254,10.0.0.130,6,54,1570202031.970908
4,10.0.0.130,216.58.202.4,6,93,1570202032.080308
4,10.0.0.130,216.58.202.193,6,93,1570202032.105242
4,10.0.0.130,172.217.29.3,6,93,1570202032.117205
4,10.0.0.141,10.0.0.255,17,92,1570202032.12747
4,216.58.202.193,10.0.0.130,6,93,1570202032.135966
4,172.217.29.3,10.0.0.130,6,54,1570202032.143077
4,172.217.29.3,10.0.0.130,6,93,1570202032.152054
4,216.58.202.4,10.0.0.130,6,93,1570202032.160032
4,10.0.0.130,216.58.202.193,6,54,1570202032.16801
4,10.0.0.130,172.217.29.3,6,54,1570202032.175989
4,10.0.0.130,216.58.202.4,6,54,1570202032.184965
4,10.0.0.158,239.255.255.250,17,215,1570202032.695957
4,10.0.0.141,10.0.0.255,17,92,1570202033.009308
4,10.0.0.130,216.58.202.142,6,93,1570202033.036217
4,216.58.202.142,10.0.0.130,6,93,1570202033.147822
4,10.0.0.130,216.58.202.142,6,54,1570202033.216359
4,172.217.30.78,10.0.0.130,6,105,1570202033.492409
4,172.217.30.78,10.0.0.130,6,85,1570202033.501984
4,10.0.0.130,172.217.30.78,6,54,1570202033.508965
4,172.217.30.78,10.0.0.130,6,93,1570202033.517954
4,10.0.0.130,172.217.30.78,6,93,1570202033.52592
4,10.0.0.130,10.0.0.1,17,75,1570202033.533899
4,10.0.0.130,172.217.30.78,6,539,1570202033.541877
4,10.0.0.1,10.0.0.130,17,175,1570202033.550948
4,172.217.30.78,10.0.0.130,6,54,1570202033.55988
4,172.217.30.78,10.0.0.130,6,54,1570202033.56812
4,10.0.0.141,10.0.0.255,17,92,1570202033.625536
4,172.217.30.78,10.0.0.130,6,260,1570202033.737775
4,172.217.30.78,10.0.0.130,6,106,1570202033.7637
4,10.0.0.130,172.217.30.78,6,54,1570202033.775827
4,10.0.0.158,239.255.255.250,17,215,1570202033.938728
4,10.0.0.130,172.217.29.131,6,54,1570202034.774702
4,10.0.0.158,239.255.255.250,17,215,1570202034.886669
4,172.217.29.131,10.0.0.130,6,54,1570202034.915637
4,10.0.0.130,172.217.29.131,6,54,1570202034.927585
4,10.0.0.158,239.255.255.250,17,215,1570202035.795113
4,10.0.0.136,224.0.0.251,17,136,1570202036.106999
4,10.0.0.130,172.217.30.78,6,90,1570202038.336874
4,172.217.30.78,10.0.0.130,6,54,1570202038.450681
4,10.0.0.130,10.0.0.1,17,86,1570202044.013572
4,10.0.0.1,10.0.0.130,17,441,1570202044.025539
4,10.0.0.130,10.0.0.1,17,92,1570202044.038504
4,10.0.0.130,34.223.160.244,6,66,1570202044.051471
4,10.0.0.1,10.0.0.130,17,421,1570202044.068424
4,10.0.0.130,10.0.0.1,17,92,1570202044.079407
4,10.0.0.130,10.0.0.1,17,92,1570202044.092361
4,10.0.0.1,10.0.0.130,17,174,1570202044.107322
4,10.0.0.130,34.223.160.244,6,66,1570202044.272942
4,34.223.160.244,10.0.0.130,6,58,1570202044.335937
4,10.0.0.130,34.223.160.244,6,54,1570202044.348941
4,10.0.0.130,34.223.160.244,6,571,1570202044.359878
4,10.0.0.130,10.0.0.1,17,84,1570202044.470323
4,10.0.0.1,10.0.0.130,17,341,1570202044.481183
4,10.0.0.130,10.0.0.1,17,89,1570202044.489131
4,10.0.0.130,54.192.56.153,6,66,1570202044.499104
4,10.0.0.130,54.192.56.153,6,66,1570202044.506092
4,10.0.0.1,10.0.0.130,17,306,1570202044.516728
4,10.0.0.130,10.0.0.1,17,79,1570202044.524707
4,10.0.0.130,10.0.0.1,17,89,1570202044.533683
4,10.0.0.1,10.0.0.130,17,350,1570202044.544654
4,10.0.0.130,10.0.0.1,17,84,1570202044.554627
4,10.0.0.130,10.0.0.1,17,89,1570202044.563603
4,10.0.0.1,10.0.0.130,17,320,1570202044.573576
4,10.0.0.130,10.0.0.1,17,84,1570202044.581555
4,10.0.0.1,10.0.0.130,17,169,1570202044.590531
4,10.0.0.130,10.0.0.1,17,84,1570202044.598509
4,10.0.0.1,10.0.0.130,17,169,1570202044.606572
4,10.0.0.1,10.0.0.130,17,170,1570202044.617566
4,10.0.0.1,10.0.0.130,17,170,1570202044.625554
4,54.192.56.153,10.0.0.130,6,66,1570202044.633546
4,10.0.0.130,54.192.56.153,6,54,1570202044.642476
4,54.192.56.153,10.0.0.130,6,66,1570202044.65149
4,10.0.0.130,54.192.56.153,6,54,1570202044.659475
4,10.0.0.130,54.192.56.153,6,571,1570202044.668453
4,10.0.0.130,54.192.56.153,6,571,1570202044.67641
4,34.223.160.244,10.0.0.130,6,66,1570202044.684397
4,10.0.0.130,34.223.160.244,6,54,1570202044.692375
4,10.0.0.130,34.223.160.244,6,571,1570202044.700354
4,34.223.160.244,10.0.0.130,6,54,1570202044.711293
4,34.223.160.244,10.0.0.130,6,1514,1570202044.720299
4,10.0.0.130,34.223.160.244,6,54,1570202044.728279
4,54.192.56.153,10.0.0.130,6,54,1570202044.736257
4,54.192.56.153,10.0.0.130,6,54,1570202044.745228
4,54.192.56.153,10.0.0.130,6,1514,1570202044.754202
4,10.0.0.130,54.192.56.153,6,54,1570202044.763154
4,34.223.160.244,10.0.0.130,6,54,1570202044.820817
4,34.223.160.244,10.0.0.130,6,1514,1570202044.83056
4,34.223.160.244,10.0.0.130,6,1514,1570202044.839132
4,34.223.160.244,10.0.0.130,6,148,1570202044.847142
4,10.0.0.130,34.223.160.244,6,54,1570202044.855166
4,10.0.0.130,34.223.160.244,6,180,1570202044.863097
4,54.192.56.153,10.0.0.130,6,849,1570202044.872117
4,10.0.0.130,54.192.56.153,6,66,1570202044.880083
4,54.192.56.153,10.0.0.130,6,849,1570202044.99066
4,10.0.0.130,54.192.56.153,6,66,1570202045.002619
4,54.192.56.153,10.0.0.130,6,1514,1570202045.010599
4,10.0.0.130,54.192.56.153,6,66,1570202045.023562
4,54.192.56.153,10.0.0.130,6,1514,1570202045.033573
4,10.0.0.130,54.192.56.153,6,54,1570202045.041559
4,10.0.0.130,54.192.56.153,6,180,1570202045.049515
4,10.0.0.130,108.177.8.120,6,93,1570202045.058471
4,10.0.0.130,172.217.162.106,6,93,1570202045.067493
4,10.0.0.130,64.233.186.189,6,93,1570202045.075467
4,10.0.0.130,172.217.29.131,6,93,1570202045.084447
4,10.0.0.130,172.217.162.111,6,93,1570202045.092444
4,54.192.56.153,10.0.0.130,6,54,1570202045.101419
4,54.192.56.153,10.0.0.130,6,296,1570202045.10856
4,172.217.162.106,10.0.0.130,6,93,1570202045.117492
4,172.217.162.111,10.0.0.130,6,93,1570202045.12511
4,172.217.29.131,10.0.0.130,6,54,1570202045.133086
4,172.217.29.131,10.0.0.130,6,93,1570202045.141032
4,34.223.160.244,10.0.0.130,6,105,1570202045.150045
4,54.192.56.153,10.0.0.130,6,1514,1570202045.159015
4,10.0.0.130,54.192.56.153,6,54,1570202045.165997
4,10.0.0.130,54.192.56.153,6,180,1570202045.174973
4,10.0.0.130,54.192.56.153,6,54,1570202045.181954
4,10.0.0.130,172.217.162.106,6,54,1570202045.189933
4,10.0.0.130,172.217.162.111,6,54,1570202045.197883
4,10.0.0.130,172.217.29.131,6,54,1570202045.206858
4,10.0.0.130,34.223.160.244,6,54,1570202045.215834
4,64.233.186.189,10.0.0.130,6,93,1570202045.224844
4,10.0.0.130,64.233.186.189,6,54,1570202045.232788
4,54.192.56.153,10.0.0.130,6,54,1570202045.240766
4,54.192.56.153,10.0.0.130,6,296,1570202045.248745
4,10.0.0.130,54.192.56.153,6,54,1570202045.256754
4,108.177.8.120,10.0.0.130,6,93,1570202045.264732
4,10.0.0.130,108.177.8.120,6,54,1570202045.274676
4,10.0.0.130,10.0.0.1,17,75,1570202045.535678
4,10.0.0.1,10.0.0.130,17,437,1570202045.553625
4,10.0.0.130,10.0.0.1,17,83,1570202045.564624
4,10.0.0.130,172.217.162.110,6,66,1570202045.572599
4,10.0.0.1,10.0.0.130,17,347,1570202045.584554
4,10.0.0.130,10.0.0.1,17,83,1570202045.598508
4,10.0.0.1,10.0.0.130,17,183,1570202045.609477
4,172.217.162.110,10.0.0.130,6,66,1570202045.630423
4,10.0.0.130,172.217.162.110,6,54,1570202045.640394
4,10.0.0.130,172.217.162.110,6,571,1570202045.650367
4,172.217.162.110,10.0.0.130,6,54,1570202045.708232
4,172.217.162.110,10.0.0.130,6,1484,1570202045.767594
4,172.217.162.110,10.0.0.130,6,1484,1570202045.777624
4,172.217.162.110,10.0.0.130,6,976,1570202045.7866
4,10.0.0.130,172.217.162.110,6,54,1570202045.795748
4,10.0.0.130,172.217.162.110,6,118,1570202045.804691
4,10.0.0.130,172.217.162.110,6,241,1570202045.8127
4,34.223.160.244,10.0.0.130,6,1514,1570202045.821677
4,172.217.162.110,10.0.0.130,6,54,1570202045.829625
4,172.217.162.110,10.0.0.130,6,54,1570202045.839596
4,172.217.162.110,10.0.0.130,6,618,1570202045.847576
4,172.217.162.110,10.0.0.130,6,85,1570202045.855554
4,10.0.0.130,172.217.162.110,6,54,1570202045.863539
4,10.0.0.130,172.217.162.110,6,78,1570202045.87155
4,10.0.0.130,172.217.162.110,6,54,1570202045.879533
4,10.0.0.130,34.223.160.244,6,54,1570202045.887507
4,10.0.0.130,64.4.54.254,6,66,1570202045.946799
4,172.217.162.110,10.0.0.130,6,54,1570202045.970677
4,10.0.0.130,172.217.162.110,6,54,1570202045.98065
4,172.217.162.110,10.0.0.130,6,54,1570202045.988627
4,10.0.0.130,172.217.162.110,6,93,1570202045.997651
4,34.223.160.244,10.0.0.130,6,148,1570202046.157148
4,10.0.0.130,34.223.160.244,6,180,1570202046.1711
4,10.0.0.130,34.223.160.244,6,825,1570202046.182104
4,172.217.162.110,10.0.0.130,6,93,1570202046.19016
4,64.4.54.254,10.0.0.130,6,66,1570202046.19863
4,10.0.0.130,64.4.54.254,6,54,1570202046.20661
4,10.0.0.130,64.4.54.254,6,255,1570202046.214589
4,10.0.0.130,172.217.162.110,6,54,1570202046.223595
4,64.4.54.254,10.0.0.130,6,1514,1570202046.384207
4,64.4.54.254,10.0.0.130,6,1514,1570202046.407096
4,64.4.54.254,10.0.0.130,6,772,1570202046.419075
4,10.0.0.130,64.4.54.254,6,54,1570202046.430055
4,10.0.0.130,64.4.54.254,6,147,1570202046.438035
4,34.223.160.244,10.0.0.130,6,105,1570202046.446823
4,34.223.160.244,10.0.0.130,6,309,1570202046.454801
4,10.0.0.130,34.223.160.244,6,54,1570202046.464834
4,64.4.54.254,10.0.0.130,6,105,1570202046.62482
4,10.0.0.130,64.4.54.254,6,1260,1570202046.639809
4,10.0.0.130,64.4.54.254,6,66,1570202046.648782
4,64.4.54.254,10.0.0.130,6,54,1570202046.909239
4,10.0.0.130,34.223.160.244,6,971,1570202046.927228
4,10.0.0.130,10.0.0.1,17,80,1570202046.938161
4,10.0.0.130,10.0.0.1,17,79,1570202046.949177
4,10.0.0.130,10.0.0.1,17,72,1570202046.958108
4,10.0.0.130,10.0.0.1,17,71,1570202046.969078
4,10.0.0.1,10.0.0.130,17,204,1570202046.979084
4,10.0.0.130,10.0.0.1,17,73,1570202046.987063
4,10.0.0.130,10.0.0.1,17,85,1570202046.998029
4,10.0.0.1,10.0.0.130,17,191,1570202047.00709
